Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
0.211429,-0.34881,0.025714,39.942857,3.080714,-0.363095,0.316021,44.285714,7.204359,-0.006983,0.238095,0.404762,0.166667,0.02381,0.309524,0.690476,0.428571,0.214286,0.214286,-1
-0.423333,0.042381,0.089286,134.985714,2.427143,-0.182381,0.770442,55.714286,13.082434,9.99269,0.0,0.452381,0.142857,0.166667,0.761905,0.238095,0.238095,0.238095,0.0,-1
0.027619,-0.451429,0.097857,55.133333,2.888571,-0.22881,0.469857,37.142857,5.623145,-3.988607,0.428571,0.642857,0.142857,0.095238,0.47619,0.52381,0.404762,0.214286,0.190476,-1
-0.029286,-0.238333,0.020238,61.090476,1.365952,-0.026667,0.401591,132.380952,9.990954,2.849887,0.190476,0.309524,0.380952,0.02381,0.452381,0.547619,0.261905,0.166667,0.095238,-1
0.016667,-0.125476,-0.076905,113.85,2.94619,-0.270238,0.891314,34.761905,9.197505,0.983801,0.095238,0.380952,0.095238,0.214286,0.571429,0.428571,0.261905,0.142857,0.119048,-1
-0.301667,-0.160238,-0.187857,14.457143,-0.479048,0.490476,0.4395,132.142857,3.6185,-3.154405,0.119048,0.357143,0.357143,0.238095,0.714286,0.285714,0.119048,0.02381,0.095238,-1
0.120714,-0.223095,-0.113333,38.530952,2.511905,-0.096905,0.43823,69.52381,5.306639,-3.029647,0.142857,0.333333,0.190476,0.190476,0.404762,0.595238,0.333333,0.166667,0.166667,-1
0.137143,-0.168333,0.41881,49.280952,4.235714,-0.609524,0.853591,48.809524,12.714159,13.990329,0.309524,0.380952,0.166667,0.02381,0.333333,0.666667,0.428571,0.380952,0.047619,-1
-0.051429,-0.212619,0.362143,61.35,3.448095,-0.456429,0.726668,46.190476,11.743807,11.21443,0.309524,0.547619,0.142857,0.047619,0.5,0.5,0.333333,0.333333,0.0,-1
-0.542619,-0.21,-0.122143,41.683333,-1.160714,0.500952,0.498994,164.761905,4.187225,-1.006913,0.166667,0.47619,0.547619,0.119048,0.809524,0.190476,0.119048,0.047619,0.071429,-1
-0.45119,-0.005476,-0.22381,22.238095,-0.762143,0.54381,0.391863,97.380952,6.236586,-0.291798,0.119048,0.309524,0.309524,0.380952,0.761905,0.238095,0.142857,0.071429,0.071429,-1
0.107381,-0.26381,-0.014048,53.316667,2.84119,-0.231667,0.747537,97.380952,9.613134,0.994541,0.142857,0.404762,0.309524,0.047619,0.380952,0.619048,0.357143,0.190476,0.166667,-1
-0.065952,-0.06,0.342619,3.952381,2.82119,-0.359286,0.970903,65.0,12.622936,14.984655,0.238095,0.285714,0.190476,0.142857,0.52381,0.47619,0.357143,0.357143,0.0,-1
-0.498333,-0.184524,-0.060476,45.771429,-1.527619,0.544048,0.520158,178.571429,9.507593,0.989336,0.166667,0.404762,0.5,0.119048,0.785714,0.214286,0.071429,0.047619,0.02381,-1
0.034762,-0.21881,0.397857,7.302381,3.186667,-0.46,0.698963,64.761905,11.684139,13.739115,0.238095,0.47619,0.214286,0.047619,0.428571,0.571429,0.404762,0.380952,0.02381,-1
-0.43,-0.140952,-0.099286,32.1,-1.064762,0.490238,0.754015,164.52381,9.532096,0.991403,0.071429,0.309524,0.47619,0.119048,0.738095,0.261905,0.166667,0.095238,0.071429,-1
-0.225238,-0.481667,0.195476,15.057143,0.496429,0.21119,0.482649,81.428571,7.864014,0.565721,0.619048,0.714286,0.333333,0.047619,0.571429,0.428571,0.071429,0.047619,0.02381,-1
-0.059048,-0.443095,-0.014048,50.421429,1.568095,0.045952,0.41104,76.666667,3.570647,-5.287153,0.404762,0.571429,0.238095,0.02381,0.47619,0.52381,0.214286,0.047619,0.166667,-1
-0.183095,-0.323333,0.314762,94.185714,1.583095,-0.176429,0.459327,50.952381,10.354578,9.134943,0.357143,0.571429,0.166667,0.0,0.571429,0.428571,0.238095,0.238095,0.0,-1
-0.717857,-0.502143,0.166429,37.128571,-1.287381,0.539762,0.295785,79.285714,8.898208,0.890115,0.547619,0.714286,0.380952,0.119048,0.904762,0.095238,0.047619,0.047619,0.0,-1
0.209048,-0.360714,0.194286,28.883333,3.839762,-0.502619,0.36932,37.142857,10.344736,4.030605,0.285714,0.5,0.119048,0.02381,0.309524,0.690476,0.452381,0.285714,0.166667,-1
0.350476,-0.147619,0.295476,75.654762,5.412857,-0.764048,0.740215,14.047619,12.060294,10.030419,0.238095,0.380952,0.071429,0.095238,0.238095,0.761905,0.5,0.380952,0.119048,-1
-0.012381,-0.218333,0.283333,70.735714,2.368095,-0.306905,0.464053,18.571429,10.027522,8.211098,0.333333,0.452381,0.047619,0.142857,0.5,0.5,0.404762,0.333333,0.071429,-1
-0.280476,-0.132143,0.096667,51.083333,0.559286,0.166429,0.715164,162.619048,12.054303,5.070109,0.190476,0.285714,0.5,0.095238,0.619048,0.380952,0.261905,0.214286,0.047619,-1
-0.012143,-0.307857,-0.085476,70.214286,2.415714,-0.112381,0.560453,90.714286,4.176961,-3.969391,0.190476,0.52381,0.309524,0.095238,0.52381,0.47619,0.357143,0.142857,0.214286,-1
-0.393095,-0.242857,-0.129524,54.371429,-0.409762,0.428333,0.572781,123.095238,3.463732,-3.005465,0.261905,0.47619,0.404762,0.166667,0.714286,0.285714,0.119048,0.02381,0.095238,-1
0.209524,-0.34881,0.021905,39.942857,3.019524,-0.353095,0.316021,53.571429,7.204359,-0.006983,0.238095,0.404762,0.190476,0.02381,0.309524,0.690476,0.428571,0.214286,0.214286,-1
0.236429,-0.358571,0.005714,57.590476,3.090238,-0.352619,0.316021,48.809524,5.06765,-1.005712,0.238095,0.428571,0.166667,0.02381,0.285714,0.714286,0.404762,0.190476,0.214286,-1
-0.493953,-0.323488,-0.108372,27.693023,-1.056977,0.543953,0.447464,145.116279,2.775885,-3.004031,0.27907,0.488372,0.465116,0.093023,0.744186,0.255814,0.069767,0.0,0.069767,-1
0.034186,-0.165581,0.283721,89.097674,2.685116,-0.363721,0.464053,18.139535,10.119411,9.208956,0.302326,0.418605,0.046512,0.162791,0.488372,0.511628,0.418605,0.348837,0.069767,-1
-0.357442,-0.44,-0.09,28.744186,-0.062558,0.381395,0.419728,113.72093,3.202944,-6.965577,0.395349,0.581395,0.44186,0.093023,0.674419,0.325581,0.186047,0.023256,0.162791,-1
0.219767,-0.248837,-0.05814,25.123256,3.174186,-0.23,0.524185,61.162791,5.217502,-2.890863,0.186047,0.465116,0.186047,0.162791,0.372093,0.627907,0.372093,0.186047,0.186047,-1
-0.42186,0.004186,0.131163,135.065116,2.827442,-0.260698,0.714988,43.023256,13.480077,10.994815,0.023256,0.511628,0.116279,0.139535,0.744186,0.255814,0.255814,0.255814,0.0,-1
-0.455814,-0.07186,-0.183256,14.067442,-1.207907,0.534186,0.438382,131.395349,3.972137,-1.291024,0.186047,0.27907,0.348837,0.232558,0.790698,0.209302,0.069767,0.023256,0.046512,-1
0.528837,-0.451628,0.01186,30.734884,4.771163,-0.47814,0.358668,54.418605,9.901285,0.994132,0.0,0.767442,0.139535,0.0,0.162791,0.837209,0.069767,0.046512,0.023256,-1
-0.545814,-0.53814,0.183953,19.544186,-0.91093,0.476512,0.388866,93.023256,5.770324,-0.29033,0.604651,0.72093,0.325581,0.069767,0.813953,0.186047,0.046512,0.023256,0.023256,-1
-0.303488,-0.44814,0.021395,1.767442,0.324884,0.314186,0.622307,93.023256,3.95635,-2.96687,0.395349,0.651163,0.372093,0.116279,0.627907,0.372093,0.186047,0.069767,0.116279,-1
-0.027209,-0.456047,-0.017674,19.162791,1.89186,-0.02907,0.388567,47.44186,3.953602,-5.819817,0.395349,0.651163,0.139535,0.069767,0.511628,0.488372,0.232558,0.069767,0.162791,-1
0.141628,-0.34907,0.193488,50.737209,3.358372,-0.40186,0.520867,20.465116,8.166512,2.252328,0.372093,0.55814,0.116279,0.116279,0.418605,0.581395,0.418605,0.27907,0.139535,-1
-0.07907,-0.528372,-0.05093,33.332558,1.741163,0.060698,0.409548,84.186047,3.185516,-8.534032,0.44186,0.72093,0.325581,0.023256,0.511628,0.488372,0.255814,0.046512,0.209302,-1
0.209767,-0.37186,0.007907,43.653488,3.001395,-0.330698,0.31709,50.0,5.017895,-1.006242,0.255814,0.465116,0.186047,0.023256,0.302326,0.697674,0.395349,0.186047,0.209302,-1
-0.471395,-0.005814,0.073953,132.07907,2.00186,-0.105349,0.63897,54.418605,13.024507,8.992698,0.023256,0.488372,0.139535,0.162791,0.790698,0.209302,0.209302,0.209302,0.0,-1
-0.137907,-0.33186,-0.116977,42.374419,0.911163,0.213953,0.448285,86.27907,3.602418,-7.108819,0.348837,0.465116,0.27907,0.162791,0.55814,0.44186,0.232558,0.046512,0.186047,-1
-0.374186,-0.461395,-0.125116,31.702326,-0.036047,0.383721,0.419728,120.465116,3.101169,-7.963266,0.372093,0.604651,0.465116,0.069767,0.674419,0.325581,0.209302,0.023256,0.186047,-1
0.175349,-0.224419,0.017209,67.118605,3.58814,-0.410465,0.700274,54.418605,6.222044,-0.8627,0.255814,0.395349,0.139535,0.069767,0.418605,0.581395,0.465116,0.232558,0.232558,-1
-0.385814,-0.099767,0.018372,28.344186,-0.351163,0.403721,0.475213,138.372093,8.607595,2.616201,0.186047,0.27907,0.395349,0.255814,0.697674,0.302326,0.232558,0.209302,0.023256,-1
-0.292093,-0.432791,-0.096512,36.67907,0.217442,0.354186,0.436319,104.418605,3.129529,-6.966107,0.372093,0.604651,0.372093,0.116279,0.627907,0.372093,0.186047,0.023256,0.162791,-1
0.236744,-0.113953,0.270233,66.711628,4.26814,-0.633023,0.747842,20.465116,12.231864,12.025969,0.186047,0.27907,0.069767,0.093023,0.325581,0.674419,0.395349,0.348837,0.046512,-1
0.217674,-0.18907,0.128837,67.65814,5.219535,-0.690233,0.515665,40.697674,9.157602,3.46654,0.255814,0.372093,0.162791,0.046512,0.372093,0.627907,0.488372,0.302326,0.186047,-1
-0.014651,-0.483488,0.174884,8.2,2.116744,-0.22907,0.435959,18.139535,7.699264,1.282955,0.488372,0.744186,0.093023,0.0,0.511628,0.488372,0.209302,0.139535,0.069767,-1
0.144884,-0.352326,-0.122558,62.04186,2.701395,-0.139302,0.310927,54.418605,3.639355,-6.573304,0.255814,0.55814,0.139535,0.093023,0.418605,0.581395,0.325581,0.093023,0.232558,-1
-0.51093,-0.172791,-0.04,11.455814,-1.730698,0.638837,0.428236,174.418605,9.397215,1.025489,0.209302,0.348837,0.488372,0.186047,0.790698,0.209302,0.093023,0.069767,0.023256,-1
-0.323953,-0.404651,-0.093256,41.651163,0.063256,0.366279,0.424126,106.744186,3.241265,-5.966285,0.348837,0.55814,0.372093,0.116279,0.651163,0.348837,0.162791,0.023256,0.139535,-1
-0.004884,-0.203488,0.272093,69.323256,2.316279,-0.293721,0.464053,18.139535,9.937319,8.208965,0.325581,0.44186,0.046512,0.162791,0.511628,0.488372,0.395349,0.325581,0.069767,-1
-0.285116,-0.444186,-0.133953,33.223256,0.305116,0.349767,0.417952,104.186047,3.101169,-7.9654,0.325581,0.627907,0.372093,0.116279,0.627907,0.372093,0.209302,0.023256,0.186047,-1
0.010698,-0.08186,-0.16,59.523256,1.459302,0.033256,0.531605,93.023256,4.502242,-3.008636,0.116279,0.232558,0.302326,0.209302,0.581395,0.418605,0.348837,0.139535,0.209302,-1
0.296047,-0.123256,-0.005116,61.567442,3.875581,-0.417674,0.561447,54.418605,10.213459,3.029978,0.069767,0.325581,0.139535,0.162791,0.325581,0.674419,0.372093,0.232558,0.139535,-1
-0.247907,-0.442558,-0.073488,41.218605,0.256744,0.277674,0.3533,108.837209,2.635864,-6.289245,0.395349,0.604651,0.372093,0.046512,0.604651,0.395349,0.139535,0.0,0.139535,-1
-0.554884,-0.393023,0.010233,68.374419,-1.245116,0.562558,0.312366,131.627907,3.294998,-1.010786,0.372093,0.651163,0.534884,0.116279,0.837209,0.162791,0.023256,0.0,0.023256,-1
0.02093,-0.017674,0.359535,10.427907,3.340233,-0.48093,0.90174,63.488372,12.296192,15.842277,0.209302,0.27907,0.186047,0.116279,0.488372,0.511628,0.418605,0.395349,0.023256,-1
-0.068837,-0.396512,0.274651,73.337209,1.957442,-0.122558,0.470102,18.139535,8.167872,2.889433,0.581395,0.72093,0.069767,0.093023,0.534884,0.465116,0.162791,0.139535,0.023256,-1
0.021395,-0.457442,0.194651,6.155814,2.317209,-0.293256,0.45731,15.813953,7.873682,2.281651,0.465116,0.72093,0.069767,0.0,0.488372,0.511628,0.27907,0.186047,0.093023,-1
0.065349,-0.106047,0.287907,20.667442,2.373721,-0.319535,0.288261,72.55814,11.240954,13.877684,0.139535,0.325581,0.232558,0.139535,0.418605,0.581395,0.348837,0.348837,0.0,-1
-0.515814,-0.182558,-0.13,42.518605,-1.107674,0.549767,0.416746,145.116279,3.972252,-1.00635,0.186047,0.418605,0.465116,0.162791,0.790698,0.209302,0.069767,0.023256,0.046512,-1
0.25814,-0.363953,-0.024186,41.972093,3.146512,-0.352558,0.308652,47.674419,4.723015,-2.147871,0.255814,0.418605,0.162791,0.023256,0.27907,0.72093,0.418605,0.186047,0.232558,-1
-0.533023,-0.12186,-0.089767,44.011628,-1.103721,0.557907,0.489823,145.116279,9.62928,0.99133,0.186047,0.395349,0.465116,0.209302,0.813953,0.186047,0.069767,0.046512,0.023256,-1
-0.595581,-0.532326,0.190233,0.716279,-1.098605,0.521163,0.358879,113.488372,8.157565,0.747779,0.55814,0.697674,0.418605,0.069767,0.813953,0.186047,0.046512,0.046512,0.0,-1
0.14093,-0.444884,-0.300233,30.134884,3.094419,-0.133256,0.373637,47.44186,3.231636,-11.962949,0.186047,0.55814,0.162791,0.116279,0.395349,0.604651,0.395349,0.069767,0.325581,-1
-0.145349,-0.304419,-0.133953,64.553488,1.630465,0.057209,0.575776,95.348837,4.022635,-6.213767,0.232558,0.465116,0.325581,0.139535,0.604651,0.395349,0.325581,0.116279,0.209302,-1
-0.517907,-0.204884,-0.114884,46.686047,-1.03,0.495116,0.484233,154.186047,4.187225,-1.006913,0.186047,0.465116,0.511628,0.139535,0.790698,0.209302,0.116279,0.046512,0.069767,-1
0.075349,-0.424884,0.04907,46.406977,2.424186,-0.18186,0.436805,20.465116,4.535232,-3.107176,0.44186,0.651163,0.069767,0.093023,0.488372,0.511628,0.209302,0.093023,0.116279,-1
-0.419302,-0.011395,0.099302,134.395349,2.68,-0.224419,0.698701,33.953488,13.434329,9.994823,0.023256,0.534884,0.093023,0.162791,0.744186,0.255814,0.232558,0.232558,0.0,-1
0.024419,-0.210233,0.279535,70.055814,2.443953,-0.311395,0.589843,15.813953,9.937319,8.208965,0.325581,0.488372,0.046512,0.162791,0.488372,0.511628,0.395349,0.325581,0.069767,-1
0.11,-0.230233,-0.158605,55.44186,2.278837,-0.068837,0.410043,61.162791,4.313734,-4.932903,0.139535,0.348837,0.162791,0.209302,0.44186,0.55814,0.348837,0.139535,0.209302,-1
-0.521163,-0.811163,0.382558,60.569767,0.010233,0.316047,0.224309,24.883721,6.760664,-0.536154,0.837209,0.906977,0.069767,0.023256,0.767442,0.232558,0.023256,0.023256,0.0,-1
-0.326047,-0.311395,0.283256,-1.883721,0.925116,0.098372,0.421707,0.0,9.922688,4.972798,0.511628,0.511628,0.0,0.27907,0.860465,0.139535,0.116279,0.116279,0.0,-1
-0.537209,-0.534186,0.172558,13.090698,-0.835581,0.47,0.415542,93.023256,5.770324,-0.29033,0.581395,0.72093,0.325581,0.069767,0.813953,0.186047,0.046512,0.023256,0.023256,-1
-0.44907,-0.343953,0.053256,11.860465,-0.908837,0.546744,0.301922,108.837209,5.801893,-0.013627,0.395349,0.55814,0.348837,0.209302,0.767442,0.232558,0.0,0.0,0.0,-1
0.030465,-0.381163,-0.015349,40.897674,3.189767,-0.222558,0.492852,70.465116,4.22735,-4.106559,0.325581,0.55814,0.27907,0.046512,0.44186,0.55814,0.395349,0.162791,0.232558,-1
-0.150698,-0.303953,0.317209,124.290698,2.41907,-0.21093,0.589545,34.418605,11.262349,7.281691,0.511628,0.697674,0.255814,0.046512,0.55814,0.44186,0.186047,0.186047,0.0,-1
0.014545,-0.062955,0.412045,130.577273,4.520455,-0.590909,0.807024,53.181818,13.222004,15.888526,0.272727,0.363636,0.181818,0.068182,0.431818,0.568182,0.386364,0.386364,0.0,-1
-0.512273,-0.441364,0.124318,15.015909,-0.306364,0.362273,0.684802,119.545455,9.657669,0.992338,0.409091,0.681818,0.477273,0.045455,0.772727,0.227273,0.159091,0.090909,0.068182,-1
0.158636,0.015,0.493636,114.220455,5.381136,-0.813864,0.655935,42.045455,13.261207,20.026498,0.227273,0.340909,0.136364,0.090909,0.363636,0.636364,0.477273,0.477273,0.0,-1
0.161818,-0.102045,0.480227,100.427273,4.74,-0.700909,0.607196,42.045455,13.439103,18.027184,0.25,0.386364,0.136364,0.068182,0.318182,0.681818,0.431818,0.431818,0.0,-1
0.116818,-0.129318,0.413636,46.797727,4.527727,-0.655682,0.695789,40.0,13.031249,16.02737,0.227273,0.409091,0.159091,0.068182,0.363636,0.636364,0.431818,0.409091,0.022727,-1
-0.369318,-0.119545,-0.269773,50.765909,-0.93,0.514318,0.59273,157.272727,3.3377,-5.289456,0.113636,0.272727,0.431818,0.181818,0.727273,0.272727,0.159091,0.022727,0.136364,-1
0.013864,-0.113864,0.466136,75.813636,4.211591,-0.591818,0.748027,51.136364,13.13747,17.026523,0.318182,0.386364,0.227273,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,-1
-0.031136,-0.445909,0.082273,60.215909,2.381364,-0.111364,0.274263,35.454545,4.429731,-3.81823,0.477273,0.681818,0.136364,0.068182,0.5,0.5,0.272727,0.113636,0.159091,-1
-0.053182,-0.109091,0.470682,65.827273,4.080682,-0.561364,0.661837,64.545455,13.182159,17.027256,0.340909,0.409091,0.295455,0.068182,0.477273,0.522727,0.409091,0.409091,0.0,-1
0.004773,-0.503409,0.249318,25.340909,2.133409,-0.231136,0.365725,6.818182,7.874375,2.282777,0.590909,0.75,0.068182,0.0,0.477273,0.522727,0.181818,0.136364,0.045455,-1
-0.009773,-0.078409,0.454545,96.797727,4.295455,-0.602727,0.681038,60.227273,12.961754,16.988936,0.318182,0.340909,0.272727,0.045455,0.454545,0.545455,0.431818,0.409091,0.022727,-1
0.068182,-0.102727,0.462955,76.343182,4.768409,-0.663636,0.638878,44.545455,13.182536,16.99054,0.318182,0.386364,0.181818,0.045455,0.386364,0.613636,0.431818,0.409091,0.022727,-1
0.117045,-0.107955,0.450682,42.588636,5.362955,-0.734091,0.579321,44.318182,13.259635,16.031032,0.295455,0.431818,0.159091,0.045455,0.363636,0.636364,0.431818,0.409091,0.022727,-1
0.087727,-0.080455,0.466591,89.879545,4.532273,-0.665682,0.72765,48.863636,13.13812,18.025783,0.272727,0.363636,0.204545,0.068182,0.386364,0.613636,0.431818,0.431818,0.0,-1
-0.006818,-0.190455,0.064091,48.943182,2.687727,-0.240909,0.676863,128.409091,11.85183,4.994934,0.113636,0.386364,0.386364,0.0,0.454545,0.545455,0.295455,0.204545,0.090909,-1
0.203182,-0.336591,-0.0675,24.265909,3.454545,-0.316364,0.532604,26.590909,4.435599,-6.462354,0.272727,0.5,0.090909,0.159091,0.431818,0.568182,0.431818,0.181818,0.25,-1
0.203409,0.005455,0.483636,86.777273,5.212045,-0.830227,0.506607,44.318182,12.96387,20.025,0.204545,0.25,0.136364,0.068182,0.318182,0.681818,0.522727,0.5,0.022727,-1
-0.011364,-0.120682,0.474091,69.506818,4.370909,-0.605455,0.771642,48.863636,13.182159,17.027256,0.318182,0.431818,0.227273,0.068182,0.454545,0.545455,0.409091,0.409091,0.0,-1
0.103182,-0.056364,0.463636,87.993182,4.840227,-0.694091,0.724888,46.590909,13.524347,18.066935,0.25,0.340909,0.181818,0.090909,0.363636,0.636364,0.454545,0.454545,0.0,-1
-0.045682,-0.1175,0.421818,43.690909,3.419773,-0.497045,0.476721,51.136364,13.332287,17.026459,0.272727,0.340909,0.227273,0.068182,0.454545,0.545455,0.409091,0.409091,0.0,-1
-0.015227,-0.096136,0.477045,79.293182,4.286136,-0.586818,0.656576,53.409091,13.182159,17.065542,0.318182,0.386364,0.25,0.090909,0.454545,0.545455,0.431818,0.431818,0.0,-1
0.022045,-0.112727,0.447045,43.443182,4.087273,-0.568409,0.754342,51.136364,13.43851,17.027924,0.295455,0.409091,0.227273,0.068182,0.409091,0.590909,0.409091,0.409091,0.0,-1
0.106136,0.011591,0.482727,90.1,4.934318,-0.752273,0.635868,57.5,13.224254,20.064052,0.181818,0.295455,0.181818,0.090909,0.386364,0.613636,0.5,0.5,0.0,-1
0.149545,-0.107727,0.468182,41.502273,4.635,-0.6675,0.557788,35.454545,13.087697,17.064077,0.272727,0.409091,0.136364,0.090909,0.340909,0.659091,0.431818,0.431818,0.0,-1
-0.556818,-0.175909,-0.1275,35.218182,-1.095227,0.535227,0.423974,157.272727,4.392069,-1.005651,0.181818,0.431818,0.522727,0.159091,0.818182,0.181818,0.113636,0.045455,0.068182,-1
0.133182,-0.124091,0.436591,51.618182,4.652727,-0.6525,0.725324,37.727273,13.086951,16.064818,0.25,0.431818,0.159091,0.090909,0.363636,0.636364,0.409091,0.409091,0.0,-1
-0.013864,-0.099318,0.430455,78.034091,3.803182,-0.497727,0.683299,62.272727,13.437916,16.066952,0.295455,0.363636,0.25,0.090909,0.431818,0.568182,0.409091,0.409091,0.0,-1
0.101591,-0.000455,0.482955,90.1,4.721364,-0.728864,0.552025,57.5,13.183887,20.06332,0.181818,0.295455,0.181818,0.090909,0.386364,0.613636,0.5,0.5,0.0,-1
0.1275,-0.067727,0.496591,87.522727,4.976364,-0.745455,0.68164,44.318182,13.183312,19.025774,0.25,0.386364,0.181818,0.068182,0.363636,0.636364,0.454545,0.454545,0.0,-1
-0.086364,-0.135,0.45,56.261364,3.962045,-0.506818,0.695365,62.272727,13.523388,16.03013,0.363636,0.454545,0.295455,0.068182,0.477273,0.522727,0.386364,0.386364,0.0,-1
-0.01,-0.112045,0.473182,69.506818,4.350909,-0.598636,0.771642,51.136364,13.182159,17.027256,0.318182,0.409091,0.227273,0.068182,0.454545,0.545455,0.409091,0.409091,0.0,-1
-0.077955,-0.112045,0.448636,57.677273,3.676136,-0.506591,0.780244,60.227273,13.43851,17.027924,0.318182,0.386364,0.295455,0.068182,0.477273,0.522727,0.409091,0.409091,0.0,-1
0.0875,-0.028182,0.388864,98.665909,4.961364,-0.656818,0.850347,50.909091,13.259166,15.889258,0.25,0.340909,0.159091,0.068182,0.386364,0.613636,0.386364,0.386364,0.0,-1
0.206818,-0.3275,-0.072045,83.354545,3.563864,-0.386364,0.498262,39.772727,4.76981,-1.85614,0.272727,0.409091,0.113636,0.022727,0.363636,0.636364,0.204545,0.090909,0.113636,-1
-0.013409,-0.103864,0.450909,68.895455,4.095227,-0.562727,0.754342,57.727273,13.483275,17.028657,0.295455,0.409091,0.25,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,-1
0.017955,-0.092273,0.455682,65.827273,4.361136,-0.597273,0.694625,55.454545,13.182159,17.027256,0.295455,0.409091,0.227273,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,-1
-0.229318,-0.135227,-0.138409,68.886364,0.619545,0.268864,0.556057,82.045455,4.380831,-2.968646,0.204545,0.340909,0.227273,0.272727,0.636364,0.363636,0.227273,0.090909,0.136364,-1
0.13,-0.116136,0.437955,52.997727,4.664773,-0.679318,0.607133,31.136364,12.855294,16.064785,0.272727,0.409091,0.159091,0.090909,0.363636,0.636364,0.454545,0.431818,0.022727,-1
0.172045,-0.092955,0.428636,72.743182,4.967955,-0.728864,0.727937,37.727273,13.13747,17.026523,0.25,0.386364,0.159091,0.068182,0.340909,0.659091,0.409091,0.409091,0.0,-1
0.215227,-0.349545,-0.117727,92.163636,3.168864,-0.257273,0.600022,37.727273,3.833916,-7.008933,0.25,0.409091,0.136364,0.090909,0.386364,0.613636,0.340909,0.090909,0.25,-1
-0.112955,-0.315455,-0.006591,12.595455,1.195227,0.080909,0.387262,137.5,4.553337,-2.006136,0.272727,0.386364,0.409091,0.022727,0.522727,0.477273,0.318182,0.136364,0.181818,-1
-0.004545,-0.060227,0.3925,110.122727,4.166818,-0.5525,0.57094,55.227273,12.960335,15.028704,0.227273,0.340909,0.181818,0.068182,0.454545,0.545455,0.409091,0.386364,0.022727,-1
0.248409,-0.026136,0.492045,85.140909,5.405,-0.875682,0.710061,31.136364,12.914588,20.024268,0.204545,0.272727,0.113636,0.068182,0.295455,0.704545,0.522727,0.5,0.022727,-1
-0.239545,-0.2825,0.114773,19.527273,0.497045,0.215,0.72087,44.318182,7.675263,0.405957,0.454545,0.545455,0.136364,0.272727,0.772727,0.227273,0.113636,0.068182,0.045455,-1
